index_ID,lan_long,place,author,date
Lund_01105,"55.7046601,13.1910073",0 Per Pixel Peterss,0 Per Pixel Peterss, Jul 2015
Lund_01106,"55.7041445,13.1932547",Lund Cathedral,E ) Edwin Meulman, Sep 2017
Lund_01107,"55.7047847,13.1938413",Lundagérd,@ Tiinde Vigyinszki, Aug 2017
Lund_01108,"55.7047847,13.1938413",Lundagard ¢,Lundagard ¢, Mar 2017
Lund_01109,"55.7047847,13.1938413",Lundagérd,d Mohamed Elshat, Jun 2017
Lund_01110,"55.7049491,13.1964155",V View360 Sweder,V View360 Sweder,s_ Jun 2018
Lund_01111,"55.7047847,13.1938413",Lunds universitet pa,@ (T QT T, Jan 2017
Lund_01112,"55.7041445,13.1932547",LT T o1 T T T,@ Daniel Klein, Aug 2018
Lund_01113,"55.7047847,13.1938413",Lundagérd 9,*g Bogdan Tatar, Aug 2018
Lund_01114,"55.7047847,13.1938413",Lundagérd,R N Y Y EY e, Jun 2011
Lund_01115,"55.7047847,13.1938413",Lundagérd 9,*g Bogdan Tatar, Aug 2018
Lund_01116,"55.7038368,13.1932971",Domkyrkoplatsen ¢,=N ETi(e e, May 2018
Lund_01117,"55.7047847,13.1938413",Lundagérd c,‘ Ménica Plaza, Jun 2018
Lund_01118,"55.7047847,13.1938413",Lundagérd,@ yunus samet hali, Jan 2014
Lund_01119,"55.7041445,13.1932547",Lund Cathedral,; P RS E, Aug 2017
Lund_01120,"55.7041445,13.1932547",[T L He G L T,@ Sumeet Ranjan S, May 2017
Lund_01121,"55.7027211,13.1930256",Stortorget,J  Janus sobrzezeje,
Lund_01122,"55.7050151,13.1932497",3 Martin Solari,3 Martin Solari, Sep 2012
Lund_01123,"55.7047847,13.1938413",Lundagérd,I\ SRV, Jul 2017
Lund_01124,"55.7036439,13.1939421",,, Jun 2017
Lund_01125,"55.7047976,13.1972137",,, Jun 2017
Lund_01126,"55.7038692,13.2033632",Botanical Garden,6 SN YN, Jul 2015
Lund_01127,"55.7047847,13.1938413",Lundagérd 9,3‘ Joe Bunting, Sep 2017
Lund_01128,"55.7063669,13.190585",Underground Street |,Underground Street |, Jul 2017
Lund_01129,"55.7045801,13.1964699",Kulturen,"""“ Kcenus Llanosa", Aug 2017
Lund_01130,"55.7049222,13.1964171",V View360 Sweder,V View360 Sweder,s_ Jun 2018
Lund_01131,"55.704495,13.1928133",[T L He 1 BT,@ Francois Polito, Mar 2013
Lund_01132,"55.7047847,13.1938413",Lundagérd,& Magnus Nilsson, Mar 2017
Lund_01133,"55.7119483,13.203493",[T T VT,Q chandan gupta, May 2017
Lund_01134,"55.7047847,13.1938413",Lundagérd,R N Y VY e, Jun 2011
Lund_01135,"55.7119483,13.203493",[T TV HTET 3 T,a Abubakar M, Aug 2017
Lund_01136,"55.7032041,13.1902897",Italia Il Ristorante,5@' Luis Villeda, Mar 2016
Lund_01137,"55.703198,13.193064",Stortorget Restaurar,ﬂ Dara Banna, Jul 2018
Lund_01138,"55.7038692,13.2033632",Botanical Garden,Q” UL I, Oct 2017
Lund_01139,"55.7047847,13.1938413",Lundagérd,% William Térneber, Aug 2016
Lund_01140,"55.7047847,13.1938413",Lundagérd 9,Vbntr Vbntr, Jul 2018
Lund_01141,"55.7041445,13.1932547",[T T o1 T T T,A  Abdo Fadl, Jul 2017
Lund_01142,"55.7047847,13.1938413",LG LT,@ Anamaria Dutcez, Aug 2016
Lund_01143,"55.7047847,13.1938413",Lundagérd ¢,G [VINe), May 2017
Lund_01144,"55.7028102,13.192444",J. T,.}gg Genial Barani, Jun 2017
Lund_01145,"55.7047847,13.1938413",Lundagérd,T Terese Larsson E, Jul 2018
Lund_01146,"55.7041445,13.1932547",Lund Cathedral,; P RS E, Aug 2017
Lund_01147,"55.7041445,13.1932547",Lund Cathedral,@ Sumeet Ranjan S, May 2017
Lund_01148,"55.7047847,13.1938413",Lundagérd,= LA,
Lund_01149,"55.7047847,13.1938413",Lundagérd,@ Thomas Kamph, Jun 2014
Lund_01150,"55.7047234,13.1955636",\/ View360 Sweden,\/ View360 Sweden,s_ Jun 2018
Lund_01151,"55.7027212,13.1930256",£ (g T,‘ﬁ James Andrews, May 2017
Lund_01152,"55.7047847,13.1938413",Lundagard ¢,Dariusz,
Lund_01153,"55.7047847,13.1938413",Lundagérd ¢,rsold, Jun 2017
Lund_01154,"55.7041445,13.1932547",[T L He 1 BT,A RIEY NG T, Sep 2018
Lund_01155,"55.7047847,13.1938413",Lundagérd,@ Juca Felix Galino, Jul 2016
Lund_01156,"55.7051186,13.1955048",Chateau 8,Q (T QT T, Jan 2017
Lund_01157,"55.7041445,13.1932547",Lund Cathedral,m  michella obradoy, Oct 2016
Lund_01158,"55.7047847,13.1938413",Lundagérd,L) UIf Zimmermann, Aug 2018
Lund_01159,"55.7089365,13.1971643",University Library,g L LT,
Lund_01160,"55.7047847,13.1938413",Lundagérd,NG R G, Jul 2017
Lund_01161,"55.7047847,13.1938413",Lundagérd 8,@ Sergio Garcia, Oct 2012
Lund_01162,"55.7047847,13.1938413",Lundagérd 8,@ Sergio Garcia, Oct 2012
Lund_01163,"55.7047847,13.1938413",Lundagérd 8,@ Sergio Garcia, Oct 2012
Lund_01164,"55.7176112,13.213892",Elite Hotel Ideon,—“ EEC N, May 2017
Lund_01165,"55.6972583,13.18703",Stadsparken,g * Alexander Engstr, Jun 2017
Lund_01166,"55.7047847,13.1938413",Lundagérd,",jfa Lucian Gevelegia", Aug 2008
Lund_01167,"55.6972583,13.18703",Stadsparken ¢,ﬂ Wiestaw Buda, May 2018
Lund_01168,"55.6972583,13.18703",Stadsparken ¢,ﬂ Wiestaw Buda, May 2018
Lund_01169,"55.7049275,13.1965269",V View360 Sweder,V View360 Sweder,s_ Jun 2018
Lund_01170,"55.7041445,13.1932547",[T T o1 T T T,@ Jim Wu,
Lund_01171,"55.7047847,13.1938413",Lundagérd,Nadeem Ahmad, Jan 2014
Lund_01172,"55.7041445,13.1932547",Lund Cathedral,E ) Edwin Meulman, Sep 2017
Lund_01173,"55.7047847,13.1938413",Lundagérd,Ivan Anikienko, Jan 2018
Lund_01174,"55.7047847,13.1938413",Lundagérd g,ﬁ' paul fackler, Apr 2018
Lund_01175,"55.7041445,13.1932547",Lund Cathedral,M. Rasmussen, Feb 2018
Lund_01176,"55.7047847,13.1938413",Lundagérd 9,dimitar vitev, Sep 2016
Lund_01177,"55.7002554,13.1837614","»\1,;; Aktham Yousef","»\1,;; Aktham Yousef", May 2018
Lund_01178,"55.7088974,13.1833781",Bjeredsparken,% William Térneber, Oct 2017
Lund_01179,"55.7038523,13.1890138",Grand Hotel Lund,J Jason Chaikin, Oct 2016
Lund_01180,"55.7015601,13.1862632",ISLK International Sc,Jeong Han Lee, Jan 2018
Lund_01181,"55.7041445,13.1932547",[T e T T T,'QE Ania Jasiok, Oct 2018
Lund_01182,"55.7154254,13.1923796",North cemetery,6 IR DL, Jul 2016
Lund_01183,"55.7042303,13.1956617",Lunds universitet Int,@ Jun Luo, Jun 2017
Lund_01184,"55.7047847,13.1938413",Lundagérd,T Terese Larsson E, Jul 2018
Lund_01185,"55.7047847,13.1938413",Lundagérd,Paul-Rolf Schrote, Jul 2005
Lund_01186,"55.707179,13.196629",Thomanders Studen,6 IR DL, Jul 2017
Lund_01187,"55.7047847,13.1938413",Lundagérd 9,@ DLCI@L T, Jul 2017
Lund_01188,"55.7050151,13.1932497",A  Alejandro Carrillc,A  Alejandro Carrillc, Aug 2016
Lund_01189,"55.706197,13.192944",Inferno,BIEUCDLT PR, Jul 2016
Lund_01190,"55.7041445,13.1932547",[T T BT T T,f@: Mister No, Sep 2017
Lund_01191,"55.6972583,13.18703",Stadsparken,padma ravindran, Jun 2017
Lund_01192,"55.7047847,13.1938413",Lundagérd,S GEERS Wy, Aug 2018
Lund_01193,"55.7041445,13.1932547",Lund Cathedral,A  Alejandro Carrillc, Aug 2016
Lund_01194,"55.7041445,13.1932547",[T T o1 T T T,ﬁ Imran Khan, Jun 2017
Lund_01195,"55.7047847,13.1938413",Lundagérd 9,1% PN,
Lund_01196,"55.7018321,13.1939633",Botulfsplatsen,‘Q Thom Seaman, Oct 2016
Lund_01197,"55.7041445,13.1932547",Lund Cathedral,Alexander Williar, Jul 2015
Lund_01198,"55.7002554,13.1837614","»\1,;; Aktham Yousef","»\1,;; Aktham Yousef", May 2018
Lund_01199,"55.7038692,13.2033632",Botanical Garden,",{t Matthias Lauer", Jul 2017
Lund_01200,"55.6972583,13.18703",Stadsparken,Athanasios Simo, Sep 2018
Lund_01201,"55.7041445,13.1932547",Lund Cathedral,SR T IR, Apr 2017
Lund_01202,"55.7047847,13.1938413",Lundagérd,Rasmus Akergret, Dec 2015
Lund_01203,"55.7047847,13.1938413",Lundagérd 9,@ DLCI@L T, Jul 2017
Lund_01204,"55.7047847,13.1938413",Lundagérd,@ Rasmus Akergret, Dec 2015
Lund_01205,"55.7047847,13.1938413",Lundagérd 9,(%) Lucila Cetin, Jul 2016
Lund_01206,"55.7040609,13.1937004",Lunds domkyrka,Mathias Lundber,
Lund_01207,"55.7047847,13.1938413",Lundagérd 9,Fred Tjgnngy, Jul 2017
Lund_01208,"55.7119483,13.203493",[T T VT,Q chandan gupta, May 2017
Lund_01209,"55.7050151,13.1932497",Lund,Joseph Noussair, Feb 2017
Lund_01210,"55.7047847,13.1938413",Lundagérd,I\ ) Stana Minincic, Jul 2017
Lund_01211,"55.7041445,13.1932547",[T T o1 T 1T,A Abdo Fadl, Jul 2017
Lund_01212,"55.7047847,13.1938413",Lundagérd,‘i\; MONICA MARIN(, Aug 2017
Lund_01213,"55.7041445,13.1932547",[T T o1 T 1T,A Abdo Fadl, Jul 2017
Lund_01214,"55.7047847,13.1938413",Lundagérd 9,P Pulak Barua, Sep 2017
Lund_01215,"55.7052796,13.1940377",Kungshuset,Jessica Persson, Jun 2018
Lund_01216,"55.7020802,13.1960077",Rosegarden .,Telematch AB,s_ Jan 2016
Lund_01217,"55.6972583,13.18703",Stadsparken,LN Stenberg, May 2018
Lund_01218,"55.7067651,13.1869734",,, Jul 2018
Lund_01219,"55.705939,13.1876567",Bangatan :,Sosoanjel Nan, Sep 2017
Lund_01220,"55.7047847,13.1938413",Lundagérd,@ Juca Felix Galino, Jul 2016
Lund_01221,"55.7217295,13.1942956",R0 EL TG Y,gé Varij A Ekelund, Sep 2017
Lund_01222,"55.7002554,13.1837614","»\1,;; Aktham Yousef","»\1,;; Aktham Yousef", May 2018
Lund_01223,"55.7047847,13.1938413",Lundagérd 9,ﬂ»«;‘ B, Jul 2018
Lund_01224,"55.7119483,13.203493",[TV T :,qf‘gu Kaveh Kamran, Aug 2017
Lund_01225,"55.7041445,13.1932547",[T T o1 T T T,’; (BRI,
Lund_01226,"55.7041445,13.1932547",[T T o1 T 1T,A Abdo Fadl, Jul 2017
Lund_01227,"55.7041445,13.1932547",[T T o1 T 1T,A Abdo Fadl, Jul 2017
Lund_01228,"55.7320997,13.166443",Lund,Malte Lewan, Feb 2017
Lund_01229,"55.7038692,13.2033632",Botanical Garden,Maria K, Aug 2017
Lund_01230,"55.7047847,13.1938413",Lundagérd 8,ﬁ' paul fackler, Apr 2018
Lund_01231,"55.7041446,13.1932552",[T T o1 T T T,Wal dek, May 2010
Lund_01232,"55.7047847,13.1938413",Lundagérd,"@"" Victor Lindellee",
Lund_01233,"55.6972583,13.18703",Stadsparken,Peter Nordensva, May 2017
Lund_01234,"55.7041445,13.1932547",Lund Cathedral ¢,Py ), Jul 2016
Lund_01235,"55.7047847,13.1938413",Lundagérd,l\i) Stana Minincic, May 2018
Lund_01236,"55.7044333,13.1960969",\V View360 Sweder,\V View360 Sweder,s_ Jun 2018
Lund_01237,"55.7045801,13.1964699",Kulturen,ﬁ“l Anitha Sweder -T, Jul 2017
Lund_01238,"55.7041445,13.1932547",Lund Cathedral ¢,@. Ronald T., Jun 2018
Lund_01239,"55.7041445,13.1932547",Lund Cathedral ¢,L Logan Leske, Sep 2017
Lund_01240,"55.7041445,13.1932547",[T T o1 T T T,melonhayes, Apr 2017
Lund_01241,"55.7041445,13.1932547",[T T o1 T T T,a Imran Khan, Jun 2017
Lund_01242,"55.7047847,13.1938413",Lundagérd 9,Zoltan Botka, Feb 2018
Lund_01243,"55.6972583,13.18703",Stadsparken,% \CeRinlinbiv], Oct 2017
Lund_01244,"55.7047847,13.1938413",Lundagérd,Centar Prevencij:, Oct 2016
Lund_01245,"55.7047847,13.1938413",Lundagérd 9,A) Anna Riggio, Aug 2018
Lund_01246,"55.7041445,13.1932547",Lund Cathedral ¢,Py ), Jul 2016
Lund_01247,"55.7015909,13.1971719",Coop Konsum,J  Janus sobrzezeje, May 2018
Lund_01248,"55.7047847,13.1938413",Lundagérd ¢,Mike L., Oct 2011
Lund_01249,"55.694187,13.1592931",Kiillby avioppsrening,NG T LR, Oct 2011
Lund_01250,"55.7041445,13.1932547",[T T o1 1 T T,RLLLICH, Jul 2018
Lund_01251,"55.6972583,13.18703",Stadsparken,Banepus Taxkof, Aug 2016
Lund_01252,"55.7119483,13.203493",[TV T :,qf‘gu Kaveh Kamran, Aug 2017
Lund_01253,"55.7119483,13.203493",[TV T :,qf‘gu Kaveh Kamran, Aug 2017
Lund_01254,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01255,"55.7047847,13.1938413",Lundagérd,Helga Esteban M, Aug 2017
Lund_01256,"55.7049021,13.1954057",\V View360 Sweder,\V View360 Sweder,s_ Jun 2018
Lund_01257,"55.7041445,13.1932547",Lund Cathedral,Stefan Tscherfing, Jun 2017
Lund_01258,"55.7047847,13.1938413",Lundagérd,[T (T ), Jul 2017
Lund_01259,"55.7047847,13.1938413",Lundagérd,Peter Wolf, Jun 2018
Lund_01260,"55.7041445,13.1932547",Lund Cathedral,Bertil Truls Jons:, Jul 2017
Lund_01261,"55.7047847,13.1938413",Lundagérd,Prakash Kumar, Sep 2012
Lund_01262,"55.7115873,13.1567",Virpinge Golfklubb,& Victor Kalbskopf, Oct 2016
Lund_01263,"55.7041445,13.1932547",Lund Cathedral c,Martin Dérner, Aug 2017
Lund_01264,"55.7041446,13.1932552",OLYMPUS DIGITAL C,) Michael Field, May 2012
Lund_01265,"55.7047847,13.1938413",Lundagérd,@ ST EE ), Sep 2007
Lund_01266,"55.7047847,13.1938413",Lundagérd,@ Stefan Sgnderva, Oct 2017
Lund_01267,"55.7047847,13.1938413",Lundagérd,@ ST EE ), Sep 2007
Lund_01268,"55.7047847,13.1938413",Lundagérd,@ ST EE ), Sep 2007
Lund_01269,"55.7047847,13.1938413",Lundagérd,Mohammad A.M, May 2018
Lund_01270,"55.6972583,13.18703",Stadsparken c,(1RG0, May 2017
Lund_01271,"55.7047847,13.1938413",Lundagérd,Maria del Carme!, Sep 2016
Lund_01272,"55.6972583,13.18703",Stadsparken (,Pavel Chébera, Mar 2016
Lund_01273,"55.7047847,13.1938413",Lundagérd,ﬂ Bnapgumup Tutos, Jun 2016
Lund_01274,"55.7047847,13.1938413",Lundagérd 9,a 31 E,
Lund_01275,"55.7047847,13.1938413",Lundagérd 9,a 31 E,
Lund_01276,"55.7039352,13.1928309",LT T ETETT,& Klaus Baldauf,s_ Sep 2018
Lund_01277,"55.7047847,13.1938413",Lundagérd,Silvana faussone, Jun 2013
Lund_01278,"55.7089365,13.1971643",University Library,fﬂr: BN, Sep 2017
Lund_01279,"55.7047847,13.1938413",Lundagérd {,Bogdan Kostiv, Feb 2018
Lund_01280,"55.7041445,13.1932547",Lund Cathedral,Per-Inge Strém, Jul 2017
Lund_01281,"55.7046933,13.1923578",7 O CUE,Martin Ingemans, Apr 2018
Lund_01282,"55.7047847,13.1938413",Lundagérd,algirdas radzevic,
Lund_01283,"55.7047847,13.1938413",Lundagérd o,E AR, May 2016
Lund_01284,"55.7047847,13.1938413",Lundagérd ¢,Burhan Erding, Jul 2016
Lund_01285,"55.709633,13.1940051",Allhelgonakyrkan ¢,Jens Ngrbaek, May 2018
Lund_01286,"55.7160913,13.1561735",Bo-Agne Jonssol,Bo-Agne Jonssol, Apr 2018
Lund_01287,"55.7119483,13.203493",[T TV HTET 3 T,a Abubakar M, Aug 2017
Lund_01288,"55.7041445,13.1932547",Lund Cathedral :,@ Jun Luo, Jun 2017
Lund_01289,"55.7050151,13.1932497",. jLarsen,. jLarsen, Aug 2017
Lund_01290,"55.7038692,13.2033632",Botanical Garden,Krisztina Boldisn, Aug 2016
Lund_01291,"55.7041445,13.1932547",Lund Cathedral,Krystian Czernek, Oct 2017
Lund_01292,"55.7027211,13.1930256",\/ | Vincenzo De Bert,\/ | Vincenzo De Bert, Jun 2017
Lund_01293,"55.7047847,13.1938413",Lundagérd,P Peter Wolf, Jun 2018
Lund_01294,"55.7067047,13.1882112",ICA Kvantum Malmb,Sandra Loskin, Jul 2017
Lund_01295,"55.7045801,13.1964699",Kulturen,Rashid almalkh z, Jul 2018
Lund_01296,"55.7052535,13.1957656",V View360 Sweder,V View360 Sweder,s_ Jun 2018
Lund_01297,"55.7047847,13.1938413",Lundagérd 3,%) Lise Galuga, Sep 2017
Lund_01298,"55.6972583,13.18703",Stadsparken ¢,Shan Xiao, Jul 2017
Lund_01299,"55.6972583,13.18703",Stadsparken,Andrii Salnikov, Jul 2018
Lund_01300,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01301,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01302,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01303,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01304,"55.7047847,13.1938413",Lundagérd ¢,@ Ludovic Barth, Jul 2015
Lund_01305,"55.7050151,13.1932497",5 Joseph Noussair,5 Joseph Noussair, Feb 2017
Lund_01306,"55.7143434,13.2152341",LRI EL Y T,5‘3.‘..@ LU G, May 2016
Lund_01307,"55.7047847,13.1938413",Lundagérd,Fernando Gémez, Aug 2017
Lund_01308,"55.7047847,13.1938413",Lundagérd,% Onga osborn G, Apr 2016
Lund_01309,"55.7041445,13.1932547",Lund Cathedral,@ Krystian Czernek, Oct 2017
Lund_01310,"55.7227858,13.1897052",Sankt Hans Hill ¢,AS.7, Apr 2018
Lund_01311,"55.7047847,13.1938413",Lundagérd 9,Maxime LMA, Aug 2018
Lund_01312,"55.7047811,13.1963786",LT T :,Oleg Prosekov, Aug 2017
Lund_01313,"55.7047847,13.1938413",Lundagérd,Anne Liff Poulse!, Jul 2018
Lund_01314,"55.7038692,13.2033632",Botanical Garden,Anni R,
Lund_01315,"55.7047847,13.1938413",Lundagérd,‘ Ozren HadZiagi¢-, Jul 2007
Lund_01316,"55.7050769,13.195836",V View360 Sweder,V View360 Sweder,s_ Jun 2018
Lund_01317,"55.7045801,13.1964699",Kulturen |,Kulturen |, Aug 2016
Lund_01318,"55.7047847,13.1938413",Lundagérd,L) UIf Zimmermann, Aug 2018
Lund_01319,"55.6996226,13.1878612",Lund Observatory,Jonathan Lundbe, May 2018
Lund_01320,"55.7041445,13.1932547",Lund Cathedral,Kim nicolai Pede, Jul 2018
Lund_01321,"55.7047847,13.1938413",Lundagérd,Lundagérd, May 2017
Lund_01322,"55.703198,13.193064",Stortorget Restaurar,maciejadams, Mar 2017
Lund_01323,"55.7052488,13.1868368",Lund C,( ;‘ Freetec Shen, Jul 2016
Lund_01324,"55.7041445,13.1932547",Lund Cathedral,ﬁ Sumeet Ranjan S, May 2017
Lund_01325,"55.7320997,13.166443",ﬁ BN PN R,ﬁ BN PN R, Jul 2017
Lund_01326,"55.7193594,13.1845319",Monument Slaget vic,david stuart, Sep 2018
Lund_01327,"55.7027211,13.1930256",\/ | Vincenzo De Bert,\/ | Vincenzo De Bert, Jun 2017
Lund_01328,"55.7058514,13.1933821",Lundagérd 8,qﬁi Maxime LMA, Aug 2018
Lund_01329,"55.7344406,13.1540883",|G AT,L Bengt Jiirs, May 2014
Lund_01330,"55.7047847,13.1938413",Lundagérd,Nigel Westwood, Jun 2018
Lund_01331,"55.7041445,13.1932547",[ETLGEe0L E],E SRV VIN: Y, Aug 2017
Lund_01332,"55.7027212,13.1930256",‘ﬁ James Andrews,‘ﬁ James Andrews, May 2017
Lund_01333,"55.7047847,13.1938413",Lundagérd,(E SRS IR E RNt, Jun 2013
Lund_01334,"55.705939,13.1876567",Lundagérd |,RS R, Sep 2017
Lund_01335,"55.7041445,13.1932547",Lund Cathedral,A Ayu Hjalmarsson, Aug 2017
Lund_01336,"55.7044021,13.1960271",\V View360 Sweder,\V View360 Sweder,s_ Jun 2018
Lund_01337,"55.7036757,13.1883242",Bantorget,Birgitta Karlsson, May 2017
Lund_01338,"55.7041445,13.1932547",[T T o1 T T T,Mark Vartok, Oct 2015
Lund_01339,"55.7058514,13.1933821",qﬁi Maxime LMA,qﬁi Maxime LMA, Aug 2018
Lund_01340,"55.7038692,13.2033632",Botanical Garden,Olga Bachkala, Aug 2016
Lund_01341,"55.7047847,13.1938413",Lundagérd ¢,prithvi shenoy, Jun 2018
Lund_01342,"55.7041445,13.1932547",Lund Cathedral,@ Krystian Czernek, Oct 2017
Lund_01343,"55.7041445,13.1932547",[T L He 1 BT,[iaHa MpUILKYH, Jul 2018
Lund_01344,"55.7047847,13.1938413",Lundagérd,Michael Dobson, May 2016
Lund_01345,"55.7047847,13.1938413",Lundagérd,6’ Michael Dobson, May 2016
Lund_01346,"55.7119483,13.203493",[T TV HTET 0 T,Fritz Winkler, Aug 2018
Lund_01347,"55.7119483,13.203493",[TV T :,qf‘gu Kaveh Kamran, Aug 2017
Lund_01348,"55.7119483,13.203493",[T T VT VT 01 A,Larysa Rehab, May 2017
Lund_01349,"55.7038692,13.2033632",Botanical Garden,} Pl, May 2018
Lund_01350,"55.7047847,13.1938413",Lundagérd,Annette Friberg, Aug 2018
Lund_01351,"55.7041445,13.1932547",[T T o1 T T T,Jan Ekstrém,
Lund_01352,"55.7047847,13.1938413",Lundagérd,Suman Vummad, Jul 2017
Lund_01353,"55.7047847,13.1938413",Lundagérd 9,Nadia Naji, Aug 2014
Lund_01354,"55.7014951,13.1988589",Per Tutti Glasscafé,Anne-Charlotte J, Sep 2017
Lund_01355,"55.7038692,13.2033632",Botanical Garden,l\i’ Stana Minincic, Jul 2017
Lund_01356,"55.7047847,13.1938413",Lundagérd c,Pia Arvidsson,
Lund_01357,"55.7047847,13.1938413",Lundagérd,@ Juca Felix Galino, Jun 2016
Lund_01358,"55.7038692,13.2033632",Botanical Garden,l\i’ Stana Minincic, Jul 2017
Lund_01359,"55.6883092,13.1976069",Park Inn by Radissor,l& Thom Seaman, Oct 2016
Lund_01360,"55.7227858,13.1897052",Sankt Hans Hill,ﬁ Sumeet Ranjan S, May 2017
Lund_01361,"55.7047847,13.1938413",Lundagérd,a Centar Prevencij:, Oct 2016
Lund_01362,"55.7047847,13.1938413",Lundagérd,% Mohammad A.M, May 2018
Lund_01363,"55.7047847,13.1938413",Lundagérd,Antoinette King, May 2018
Lund_01364,"55.7047847,13.1938413",Lundagérd 9,Pontus Berg,
Lund_01365,"55.7047847,13.1938413",Lundagérd,gert erik Lennart:, May 2017
Lund_01366,"55.7047847,13.1938413",Lundagérd,Diana Benjumea, Mar 2018
Lund_01367,"55.7041445,13.1932547",[T T o1 T T T,Zoran Prole, Nov 2011
Lund_01368,"55.6841641,13.1764482",@ BN PN R,O RN P ),
Lund_01369,"55.7038692,13.2033632",Botanical Garden,@. Raphael Libois, Jun 2018
Lund_01370,"55.6857624,13.2251573",Stora Raby Kyrka,Kenton Knowles, Dec 2016
Lund_01371,"55.7115603,13.18181",Daniel Danhejd,Daniel Danhejd, Apr 2018
Lund_01372,"55.7045801,13.1964699",Kulturen,Alexandra von Pe, Jun 2017
Lund_01373,"55.7047847,13.1938413",Lundagérd,Antonella Torrett, Aug 2017
Lund_01374,"55.7045801,13.1964699",Kulturen 8,@ PP\, Jul 2016
Lund_01375,"55.7017469,13.1941286",|53 L 1,ﬂ Magnus Hogfeld,s_ May 2014
Lund_01376,"55.7076842,13.1968046",Gamla Biskopshuset,f@: Mister No, Sep 2017
Lund_01377,"55.7038692,13.2033632",Botanical Garden,Felicija, Jul 2017
Lund_01378,"55.7045801,13.1964699",Kulturen,‘ Marion Kaletta, Apr 2018
Lund_01379,"55.7047847,13.1938413",Lundagérd,& Nikola Mladenov, Jun 2011
Lund_01380,"55.7176112,13.213892",Elite Hotel Ideon,Renard Kutrzeba, Aug 2016
Lund_01381,"55.7047847,13.1938413",Lundagérd,& Nikola Mladenov, Jun 2011
Lund_01382,"55.7344406,13.1540883",L TR TR,Koos van der Vo:, Jun 2018
Lund_01383,"55.7047847,13.1938413",Lundagérd,% LEVL GRGET ), Oct 2017
Lund_01384,"55.7047847,13.1938413",Lundagérd,RoET. V] NN B, Jun 2013
Lund_01385,"55.7139459,13.1599796",Nova i Lund,Nevruz Alievski, Oct 2016
Lund_01386,"55.7045801,13.1964699",Kulturen,Kulturen, Mar 2017
Lund_01387,"55.7047847,13.1938413",Lundagérd,Lundagérd, Sep 2017
Lund_01388,"55.7002554,13.1837614","»\1,;; Aktham Yousef","»\1,;; Aktham Yousef", May 2018
Lund_01389,"55.7041445,13.1932547",[T T o1 T 1T,E ) Eve Fox, Aug 2018
Lund_01390,"55.7047847,13.1938413",Lundagérd,ﬂ Bnapgumup Tutos, Jun 2016
Lund_01391,"55.7047847,13.1938413",Lundagérd 9,@ Daniel Klein, Aug 2018
Lund_01392,"55.7045801,13.1964699",Kulturen,Anna Cismasu, Jul 2018
Lund_01393,"55.7047847,13.1938413",Lundagérd 9,Ben Carsten, Oct 2017
Lund_01394,"55.7041445,13.1932547",Lund Cathedral,Martin Ljungqvis,
Lund_01395,"55.7044989,13.1955358",V View360 Sweder,V View360 Sweder,s_ Jun 2018
Lund_01396,"55.7086964,13.190074",Kulturskolan Lund,f@: Mister No,
Lund_01397,"55.7047847,13.1938413",Lundagérd,Joel Thggersen, Jun 2010
Lund_01398,"55.6972583,13.18703",Stadsparken,L) UIf Zimmermann, Aug 2018
Lund_01399,"55.7344406,13.1540883",|G AT,L Bengt Jiirs, May 2014
Lund_01400,"55.7027211,13.1930256",Stortorget :,UIf Danielsson, Aug 2017
Lund_01401,"55.7047847,13.1938413",Lundagérd 9,Rudi Hayen, Jul 2014
Lund_01402,"55.7041445,13.1932547",Lund Cathedral,Lituanica Apartrr, Jan 2018
Lund_01403,"55.7041445,13.1932547",Lund Cathedral,Mark Stevenson, Dec 2015
Lund_01404,"55.7047847,13.1938413",Lundagérd,»@ Aktham Yousef, Jun 2018
Lund_01405,"55.7047847,13.1938413",Lundagérd,",jfa Lucian Gevelegia", Aug 2008
Lund_01406,"55.7041445,13.1932547",Lund Cathedral,A ' Anna Ostrowska, Jul 2018
Lund_01407,"55.7089365,13.1971643",University Library,2217, May 2017
Lund_01408,"55.7045801,13.1964699",Kulturen,(Z‘w Alexandra von Pe, Jun 2017
Lund_01409,"55.7047847,13.1938413",Lundagérd 9,Florian Preis, Oct 2017
Lund_01410,"55.7017414,13.2046826",ISLK International Sc,Alba Mercado Di:, Aug 2018
Lund_01411,"55.7047847,13.1938413",Lundagérd,Alena Kamenova, Jun 2017
Lund_01412,"55.704795,13.1954136",Tegnérsplatsen,6 IR DL, Feb 2015
Lund_01413,"55.7047811,13.1963786",Kulturkrogen ¢,Jacen, Apr 2017
