2012,49,Dopady členství v EU na práci odborů životního prostředí v českých městech,L Kupová - 2012 - is.muni.cz,"Page 1. MASARYKOVA UNIVERZITA FAKULTA SOCIÁLNÍCH STUDIÍ Katedra mezinárodních
vztahů a evropských studií Obor Evropská studia Dopady členství v EU na práci odborů životního
prostředí v českých městech Bakalářská práce Lucie Kupová Vedoucí práce: Mgr … 
",  Related articles All 2 versions  View as HTML 
2012,49,[PDF][PDF] Duurzaam Transport en Verkeersveiligheid,L Vermote - steunpuntverkeersveiligheid.be,"… Agence pour le Financement des Infrastructures de Transport de France AMC Academisch
Medisch Centrum Amsterdam BPM Belasting Personenauto's en Motorrijwielen B&R Bike and
Ride CARE Community Road Accident Database CIVITAS City Vitality and Sustainability … 
",  Related articles  View as HTML 
2012,49,"[PDF][PDF] La movilidad urbana en Colombia y el Reino Unido: Marco de actuación, políticas y potencial de fortalecimiento","P de Acercamiento, C Ramírez, JA Bohórquez… - prosperityfund.uniandes.edu.co","Page 1. 1 La movilidad urbana en Colombia y el Reino Unido: Marco de actuación, políticas
y potencial de fortalecimiento Potencial de Acercamiento Universidad de los Andes - University
College London Octubre de 2012 2 University College London-Reino Unido Profesores … 
",  Related articles All 2 versions  View as HTML 
2012,49,[PDF][PDF] Optimaliseren en actualiseren vanuit milieuoogpunt van beleidsinstrumenten voor mobiliteitsmanagement,"K De Baets, L Clerix, PJ Kröhle, D Lauwers… - RA-MOW-2011 …, 2012 - biblio.ugent.be","Page 1. DIEPENBEEK, 2013. STEUNPUNT MOBILITEIT & OPENBARE WERKEN SPOOR
VERKEERSVEILIGHEID Optimaliseren en actualiseren vanuit milieuoogpunt van
beleidsinstrumenten voor mobiliteitsmanagement Eindrapport RA-MOW-2011-035 … 
",  Related articles All 5 versions  View as HTML 
2012,49,[PDF][PDF] Kennisplatform goederenvervoer 2012,"C Sys, T Vanelslander - 2012 - repository.uantwerpen.be","Page 1. KENNISPLATFORM GOEDERENVERVOER 2012 Editors: Christa Sys – Thierry
Vanelslander Wettelijk depotnummer: D/2012/11.528/11 Steunpunt Goederen- en
personenvervoer Prinsstraat 13 B-2000 Antwerpen Tel.: -32-3-265 41 50 Fax: -32-3-265 43 95 … 
",  Related articles  View as HTML 
2013,73,Public green space use and consequences on urban vitality: An assessment of European cities,"MN Lopes, AS Camanho - Social indicators research, 2013 - Springer","… study is to assess a wide range of European cities, through the application of quantitative methods,
being the case of Data Envelopment Analysis (DEA), to determine the ways in which the potential
of public space usage affects certain aspects of the urban society and city vitality … 
",  Cited by 35 Related articles All 14 versions  
2013,73,The tools for city centre revitalization in Portugal,"P Porfírio Guimarães - Journal of Place Management and …, 2013 - emeraldinsight.com","… these spaces. The focus on retail highlighted the role that the sector has. By
incorporating this sector into the revitalization process of those areas it highlights
its importance to city vitality and viability. These interventions assume … 
",  Cited by 8 Related articles All 5 versions  
2013,73,Analysis of harmful emissions generated by road traffic in the city of Zagreb and proposals of measures,"J Golubic, Z Vorgin - Transport Problems, 2013 - yadda.icm.edu.pl","… Równocześnie niepoprawny stan działania silników, relatywnie mała 1 City VITAlity
Suistainability Initiative – eight demonstration projects within the shemes of 5th and
6th Framework Programmes. Page 2. 74 J. Golubić, Z. Vogrin … 
",  Cited by 3 Related articles All 10 versions  View as HTML 
2013,73,[PDF][PDF] The rise of the low carbon consumer city,"MJ Holian, ME Kahn - 2013 - nber.org","… live as developers build in such locations (Anas, Arnott and Small 1998). As center
city vitality increases, the model would yield predictions about the new spatial
distribution of households throughout the metropolitan area and … 
",  Cited by 6 Related articles All 6 versions  
2013,73,"On the Constructing History, Basic Feature and Laws of Chinese Learning City [J]","Z YE, Y ZHANG, L MA - Open Education Research, 2013 - en.cnki.com.cn","… are analysed from the perspectives of the operating mechanism,promoting strategies,key
construction projects and affordable measures.The development of learning city depends on
the development of the knowledge economy and the excitation of the city vitality.At the same … 
",  Cited by 1 Related articles  Cached 
2013,73,City networks and the socio-ecological transition. A European inventory,"A Labaeye, T Sauer - 2013 - econstor.eu","… CBO Community-Based Organizations CCI Clinton Climate Initiative CEMR Council of
European Municipalities and Regions CIVITAS City-Vitality-Sustainability CoM Covenant
of Mayors CoR Committee of the Regions CPS City Protocol Society … 
",  Cited by 20 Related articles All 8 versions  View as HTML 
2013,73,A GIS as a decision support system for planning sustainable mobility in a case-study,"P D'Amico, F Di Martino, S Sessa - Multicriteria and Multiagent Decision …, 2013 - Springer","… guidelines and instructions. CIVITAS (CIty-VITAlity-Sustainability Initiative) is probably
one of the best known tool for helping European cities in implementing better
integrated sustainable urban transport strategies. But there … 
",  Cited by 13 Related articles All 9 versions  
2013,73,[BOOK][B] Urban Vitality Through a Mix of Land-Uses and Functions: An Addition to Citymaker,"DM de Koe, PB HvA - 2013 - edepot.wur.nl","… Vitality is referred to in relation to the infrastructural accessibility; when adequately
connected to the infrastructural networks surrounding the city, vitality rises. Moreover vitality
is also refereed to in relation to redevelopment and transformation … 
",  Cited by 1 Related articles All 2 versions  View as HTML 
2013,73,From industrial cities to eco-urbanity: the Melbourne case study,"R Adams - Eco-Urbanity, 2013 - taylorfrancis.com","… strategies. The combination of all these strategies produced a catalytic response
to inner-city vitality that saw 1,500 new bars, cafes and restaurants, numerous
supermarkets and 400 sidewalk cafes open up downtown. This … 
",  Cited by 5 Related articles All 3 versions  View as HTML 
2013,73,Research of residential area ecological green roof for reduce the heat efficiency in Taichung,"CC Chen, SH Lee - Applied Mechanics and Materials, 2013 - Trans Tech Publ","… prompting facade vegetation and green roof popularization, reduce the heat island effect improve
indoor and outdoor microclimate and inject an for Taiwan the ecological residential, ecological
community, ecological creating the city's vitality. 2. Materials and Methods … 
",  Cited by 8 Related articles All 2 versions  
2013,73,[HTML][HTML] Giving up on Great plans? Transforming representations of space in city plans in Russia and Sweden,"K Lisa, K Zhanna - Laboratorium. Журнал социальных …, 2013 - cyberleninka.ru","… Those driving forces in the society, those “many invisible hands"" that are decisive for the city's
vitality, as well as changes in business, technology, and international economy, are situated
outside the sphere of competence of both state and individual communities … 
",  Cited by 1 Related articles All 13 versions  Cached 
2013,73,Update Strategy Research Implementation Oriented in the Streets of a City with Baotou Steel Street and AErDing Street the Case,"YQ Zhao, Y Gao, L Zhao - Applied Mechanics and Materials, 2013 - Trans Tech Publ","… enhance urban quality. Learning success stories from abroad, selected three urban
development experience :Urban acupuncture, dissolved parks, City vitality zone, as
the base of our design. Update strategy Urban Acupuncture … 
",  Related articles All 2 versions  
2013,73,The City-Building-Complex and the Shaping of Urban Form,"SN Xu, YB Liu, LL Chen - Applied Mechanics and Materials, 2013 - Trans Tech Publ","… marks. Important building groups are arranged on the main axis of the city. Generally
the historical heritages are its main body, but the ending parts extending by the axis
are in the new districts, reflecting the city vitality. [6] The … 
",  All 2 versions  
2013,73,Brand Advantages and Media Image of Youth Olympic Games Based on Political Communication,"F Yang - Informatics and Management Science V, 2013 - Springer","… of young people, which fits for the pure myth tradition of the Olympic Games, commits to show
the innocence and vitality of youth, there are three building models of media image, ie the
Singapore mode of performance of cultural diversity and city vitality, the Nanjing mode of … 
",  Related articles All 2 versions  
2013,73,Five Murders in a Fictional City,A Sinclair - 2013 - researcharchive.vuw.ac.nz,"Page 1. Five Murders in a Fictional City by Alasdair Sinclair A thesis submitted to Victoria
University of Wellington in fulfilment of the degree of Master of Arts in English Literature
Victoria University of Wellington 2013 Page 2. Page 3. Abstract … 
",  Related articles All 2 versions  View as HTML 
2013,73,The Role and Development Prospects of the Ropeway in Urban Transport System,"H Wu, XW Wu, HQ Huang, HJ Wang - Advanced Materials …, 2013 - Trans Tech Publ","… Era buildings of a city, like a history book, a roll of files, records with a city's vicissitudes years.
A city's vitality lies not only in the number of high-rise buildings, a source and symbol of the
context of the historical and cultural relics but also urban vitality … 
",  Related articles  
2013,73,[PDF][PDF] The role and development prospects of the ropeway in urban transport system,"W Hao, W Xuewei, H Hanqi, W Hongjun - 2013 - Citeseer","… Era buildings of a city, like a history book, a roll of files, records with a city's vicissitudes years.
A city's vitality lies not only in the number of high-rise buildings, a source and symbol of the
context of the historical and cultural relics but also urban vitality … 
",  Related articles  View as HTML 
2013,73,From wasteland to park: analysis in multi-perspective,"Z Jianjian - Acta horticulturae, 2013 - actahort.org","… city. If these sites can be improved to re-integrate into the urban environment, they
will not only repair the city's ecological network and spatial texture, but also improve
the efficiency of urban land use and bring the city's vitality … 
",  Related articles All 5 versions  
2013,73,Study on installation language characteristic of landscape facilities,"D GUO, Y FAN - Chinese Horticulture Abstracts, 2013 - en.cnki.com.cn","… Architectural Journal;2007-06. 5, Hong Xiangjin Zhu Zhijun Cai Yunnan Li
kaimeng;Building City's Vitality District:Taking Urban Design of Jianshe Road in Tangshan
Central Area for Example[J];South Architecture;2005-05. 6, CHEN Jian … 
",  Related articles  Cached 
2013,73,Seizing the opportunity?: how sustainable urban design will feature in the redevelopment of the central city of Christchurch to reduce CO₂ emissions from land …,B Speedy - 2013 - researcharchive.vuw.ac.nz,"Page 1. SEIZING THE OPPORTUNITY? HOW SUSTAINABLE URBAN DESIGN WILL
FEATURE IN THE REDEVELOPMENT OF THE CENTRAL CITY OF CHRISTCHURCH
TO REDUCE CO2 EMISSIONS FROM LAND TRANSPORT … 
",  Related articles All 3 versions  View as HTML 
2013,73,Hubei New Town Planning System Research,"N Lin - Applied Mechanics and Materials, 2013 - Trans Tech Publ","… Partition have significant development, megacities of Wuhan population agglomeration
characteristics significantly, large city agglomeration space is weak, medium-sized city vitality
is beginning, but the urban population growth speed is relatively slow, are shown in table 1 … 
",  All 2 versions  
2013,73,[PDF][PDF] Analysis of the Spatial Characteristics of Commercial Streets in China's Southern Cities: A Case of Three Commercial Streets in Suzhou,"G WEI, Z JIANG - isocarp.net","… The values and significance of the urban characteristic commercial street are all-around. 3.1
Economic Aspect：Source for Raising and Stimulating City Vitality The significance of urban
characteristic commercial street to urban economy can be reflected in two aspects … 
",  Related articles  View as HTML 
2013,73,[BOOK][B] Ordinary cities: between modernity and development,J Robinson - 2013 - content.taylorfrancis.com,"Page 1. Page 2. Ordinary Cities With the urbanisation of the world's population
proceeding apace and the equally rapid urbanisation of poverty, urban theory has
an urgent challenge to meet if it is to remain relevant to the majority … 
",  Cited by 1817 Related articles All 6 versions  
2013,73,The metropolitan region: from concepts to indicators of urban sustainability,"R Banai - Journal of Urbanism: International Research on …, 2013 - rsa.tandfonline.com","… cities. The Garden City ideal achieves some balance between small-city vitality and
the countryside, as in the Scandinavian implementation of the vision, for example
(Markelius 1962, Bernick and Cervero 1997). Interestingly … 
",  Cited by 13 Related articles All 5 versions  
2013,73,The Strategy Analysis on Urban Regeneration in Downtown of Metropolis during China's Transitional Period,"XF Sun, CA Zuo, M Liu, X Liu, YW He - Applied Mechanics and …, 2013 - Trans Tech Publ","… to 65%. In this sense, downtown is the political, economical, and cultural center of
the city, and multiple land use is its basic feature. One way to rejuvenate city vitality
is to enhance the plyability of land usage. So a comprehensive … 
",  Related articles All 4 versions  
