Unnamed: 0,a,b_x,c_x,d_x,e,f,g,h,i,j,k,b_y,c_y,d_y
1876,Lund_01982,Tree,Green,Garden,Vegetation,Shrub,Plant,Natural landscape,Grass,Woody plant,Botany,Stadsparken,Alexander Engstr, Jun 2017
1878,Lund_01559,Town,City,Public space,Human settlement,Plaza,Building,Landmark,Town square,Pedestrian,Street,[T TV HTET 3 T,a Abubakar M, Aug 2017
1879,Lund_02802,Building,Architecture,Water,Botany,River,Pond,Palace,Tree,Garden,Estate,Lundagérd,M Martin Jansson, Jun 2017
1882,Lund_00288,Building,Property,Estate,Architecture,Stately home,Château,Manor house,Tree,House,Palace,Akademiska Forenin,@ Jun Luo, Jun 2017
1886,Lund_00357,Landmark,Building,Palace,Classical architecture,Architecture,Mansion,Property,Estate,Official residence,Château,Lundagérd,&) Hampus Jakobs:, Mar 2017
1887,Lund_01309,Town,City,Public space,Landmark,Human settlement,Plaza,Town square,Building,Architecture,Street,Lund Cathedral,@ Krystian Czernek, Oct 2017
1890,Lund_01776,Tree,Landmark,Medieval architecture,Château,Castle,Building,Architecture,Woody plant,Stately home,Fortification,Lundagérd 9,L CIOEILEIVE, Oct 2017
1892,Lund_02873,Classical architecture,Building,Palace,Landmark,Architecture,Facade,Mansion,Official residence,Estate,Stately home,Joseph Noussair,Joseph Noussair, Feb 2017
1893,Lund_01940,Sky,Landmark,Building,Architecture,Town,Medieval architecture,Church,Wall,Place of worship,Cathedral,[T T o1 T T,Steve Dark, Sep 2017
1894,Lund_02571,Grassland,Pasture,Natural environment,Sky,Natural landscape,Green,Meadow,Grass,Plain,Land lot,Rinnebick Gorge 2,ﬁ Ani Vera, Aug 2017
1910,Lund_01844,Building,Landmark,Architecture,Medieval architecture,City,Human settlement,Classical architecture,Facade,Cathedral,Gothic architecture,[T e T T T,Marc Fallon, Apr 2017
1916,Lund_02251,Natural landscape,Body of water,Vegetation,Water,Nature,Natural environment,Bank,Nature reserve,Water resources,River,Nobbelovs mosse ¢,Philip Nilsson, Jun 2017
1918,Lund_00074,Landmark,Architecture,Building,Tree,Church,Tower,Steeple,Spire,Sky,Grass,[T J,. Nenad Fatic, Jul 2017
1934,Lund_03201,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Arch,Facade,Historic site,Estate,Lund Cathedral,@ Krystian Czernek, Oct 2017
1935,Lund_00703,Body of water,Reflection,Water,Waterway,Natural landscape,Canal,Pond,Bank,River,Sky,Botanical Garden,ﬁ Sumeet Ranjan S, May 2017
1938,Lund_01430,Sky,Building,Architecture,Landmark,Property,Cloud,Estate,Town,Palace,House,Lundagérd,4{3’ Diego Reyes Gon, Sep 2017
1940,Lund_01146,Building,Property,Architecture,Neighbourhood,Stately home,Brick,Real estate,College,Apartment,City,Lund Cathedral,; P RS E, Aug 2017
1944,Lund_02492,Building,Floor,Flooring,Gas,,,,,,,ICA Supermarket Lin,K Kristijan Daskalo, May 2017
1946,Lund_02250,Slope,Geological phenomenon,Grass,Rural area,Tree,Road,Pasture,Land lot,Landscape,Plant,Rinnebick Gorge,e S YD R E, Oct 2017
1950,Lund_01828,Landmark,Building,Architecture,Classical architecture,Mansion,House,Estate,Official residence,Palace,Presidential palace,Lundagérd 9,Zoran Trivic, Oct 2017
1953,Lund_02769,Pasture,Grassland,Bovine,Mammal,Grazing,Dairy cow,Natural environment,Meadow,Farm,Livestock,Rinnebidck Gorge,Prashant Bari, May 2017
1954,Lund_02575,Water,Water resources,Bank,Reservoir,Natural environment,Waterway,Grass,Grass family,River,Levee,M Martin Ekstrand,M Martin Ekstrand, May 2017
1960,Lund_00226,Landmark,Building,Architecture,Sky,Medieval architecture,Classical architecture,Place of worship,Cathedral,City,Church,Lund Cathedral,Q Jonas Kirkegaart, Aug 2017
1962,Lund_00914,Estate,Building,Mansion,Palace,Landmark,Stately home,Property,Official residence,Classical architecture,Château,Lundagérd 9,@ Viral Rami, Aug 2017
1972,Lund_02490,Building,Vehicle door,Window,Door,Facade,Glass,Window film,Signage,,,@ Dorota Gebusia,@ Dorota Gebusia, Jul 2017
1975,Lund_02688,Building,Property,Architecture,City,House,Ceiling,,,,,e Bjorn Davidsson,e Bjorn Davidsson, Jun 2017
1977,Lund_00955,Building,Architecture,Palace,Facade,Tree,City,Tourism,House,Plant,Estate,Lundagérd,\'D Ireneusz Sakowi, May 2017
1980,Lund_00391,Property,Building,Estate,Stately home,Architecture,College,Manor house,Tree,City,House,Lund Cathedral,; P RS E, Aug 2017
1981,Lund_00581,Building,Property,Architecture,Château,Stately home,Castle,Medieval architecture,Estate,Tree,Historic house,Underground Street |,Underground Street |, Jul 2017
1982,Lund_01334,Building,Palace,Property,Classical architecture,Architecture,Estate,Mansion,Stately home,Official residence,Facade,Lundagérd |,RS R, Sep 2017
1986,Lund_00593,Classical architecture,Building,Architecture,Landmark,Mansion,Palace,Estate,Facade,Official residence,Historic house,Lundagérd,@ Anna Banszelové, May 2017
1991,Lund_01107,Estate,Mansion,Property,Building,Landmark,Lawn,Home,Grass,Architecture,House,Lundagérd,@ Tiinde Vigyinszki, Aug 2017
1994,Lund_00638,Building,Landmark,Architecture,Property,Classical architecture,Mansion,Palace,Estate,House,Facade,Lundagérd ¢,. Liv, Jan 2017
1996,Lund_00878,Building,Roof,Architecture,Project,Urban design,Sport venue,Aerial photography,Arena,,,Lillemans MC,N Nemo Ekstrém, Apr 2017
1997,Lund_01109,Landmark,Tree,Public space,Botany,Architecture,Sky,Fountain,Town square,Garden,Park,Lundagérd,d Mohamed Elshat, Jun 2017
2002,Lund_00207,Residential area,Town,Sky,Neighbourhood,House,Street,Property,Home,Building,Urban area,9 Sumeet Ranjan S,9 Sumeet Ranjan S, May 2017
2004,Lund_00850,Estate,Building,Palace,Mansion,Landmark,Property,Architecture,Château,Sky,House,Lundagérd,@ Lars Welin, Jul 2017
2005,Lund_00939,Sky,Landmark,Architecture,Building,Medieval architecture,Church,Town,Place of worship,Cathedral,City,[T T o1 T T T,ﬁ Imran Khan, Jun 2017
2006,Lund_02114,Medieval architecture,Building,Landmark,Architecture,Historic site,Place of worship,Facade,Church,Cathedral,Temple,[T L He 1 BT,. EECIen, Sep 2017
2012,Lund_01123,Estate,Palace,Mansion,Building,Property,Official residence,Stately home,Château,Manor house,House,Lundagérd,I\ SRV, Jul 2017
2013,Lund_01032,Estate,Building,Mansion,Property,Palace,Landmark,House,Sky,Architecture,Stately home,[T T o1 T 1T,A Abdo Fadl, Jul 2017
2014,Lund_00946,Building,Classical architecture,Architecture,Landmark,Property,Mansion,House,Palace,Estate,Facade,Lundagérd,’ Lisa Vult von Ste, Apr 2017
2017,Lund_02889,Fountain,Water,Landmark,Reflecting pool,Garden,Botany,Water feature,Tree,Architecture,Botanical garden,Mat & Destillat,Anna-Grethe Sore, May 2017
2019,Lund_02210,Body of water,Natural landscape,Sky,Water,Nature,Cloud,Lake,Natural environment,Loch,Wilderness,Eslév Toy Museum,J Janus Wojtaszcz, Oct 2017
2020,Lund_02133,Natural landscape,Body of water,Nature,Pond,Vegetation,Nature reserve,Water resources,Bank,Natural environment,Fish pond,Botanical Garden,Christina Valfrids, Aug 2017
2022,Lund_01640,Tree,Architecture,Building,Estate,Plant,Château,Palace,,,,[T L He 1 BT,. EECIen, Sep 2017
2023,Lund_01596,Spring,Flower,Plant,Garden,Landscape,River,Crocus,Building,Violet family,Shrub,Lundagard ¢,Lars R, May 2017
2026,Lund_01160,Sky,Landmark,Cloud,Town,Property,Architecture,Public space,Building,Estate,Tree,Lundagérd,NG R G, Jul 2017
2028,Lund_02344,Grass,Sky,Sport venue,Grassland,Land lot,Stadium,Cloud,Cricket,Plain,Team sport,Klostergérdens IP,il VPN YWV 1o o)1), Jun 2017
2034,Lund_02803,Landmark,Building,Architecture,Medieval architecture,Classical architecture,Place of worship,Cathedral,City,Gothic architecture,Church,[T e T T T,"""% Jan Nilsson", Aug 2017
2036,Lund_01355,Garden,Botanical garden,Lawn,Sky,Natural landscape,Botany,Wilderness,Grass,Shrub,Plant,Botanical Garden,l\i’ Stana Minincic, Jul 2017
2038,Lund_01407,Building,Architecture,Landmark,Medieval architecture,City,Facade,Gothic architecture,Sky,Cathedral,Church,University Library,2217, May 2017
2043,Lund_00932,Architecture,Building,Landmark,Town,Church,City,Facade,Medieval architecture,Cathedral,Tree,Lundagérd,I\ IEELEI VLT, Jul 2017
2046,Lund_02866,Landmark,Medieval architecture,Architecture,Building,Place of worship,Classical architecture,Cathedral,Gothic architecture,Steeple,Facade,Lundagérd,Magnus Nilsson, Mar 2017
2048,Lund_00558,City,Sky,Town,Building,Landmark,Architecture,Human settlement,Public space,Town square,Plaza,[T T o1 T T T,a Imran Khan, Jun 2017
2050,Lund_01297,Classical architecture,Landmark,Architecture,Building,Flag,Sky,Facade,Tourist attraction,City,Courthouse,Lundagérd 3,%) Lise Galuga, Sep 2017
2052,Lund_02175,Medieval architecture,Building,Architecture,Landmark,Classical architecture,Place of worship,Gothic architecture,Cathedral,Facade,Church,[T T o1 T 1T,- Escel, Mar 2017
2053,Lund_00957,Landmark,Classical architecture,Building,Architecture,Palace,Mansion,Facade,House,Estate,Sky,Lundagérd ¢,Lundagérd ¢, Jun 2017
2054,Lund_02717,Natural landscape,Vegetation,Grass,Wilderness,Botany,Grass family,Tree,Grassland,Leaf,Farm,Lund,oy :, Sep 2017
2056,Lund_01210,Building,Architecture,Medieval architecture,Landmark,Place of worship,Church,Facade,Chapel,Cathedral,Sky,Lundagérd,I\ ) Stana Minincic, Jul 2017
2058,Lund_01696,Building,Landmark,Medieval architecture,Architecture,Classical architecture,Facade,Historic site,Cathedral,Place of worship,Byzantine architecture,Lund Cathedral,Martin Saralegi-A, Jul 2017
2063,Lund_01659,Architecture,Building,House,Street light,Grass,Tree,Light fixture,Real estate,Campus,Facade,. TR T E,Katrine Hansson, Jun 2017
2065,Lund_00498,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture,Bantorget -,L. -, Jul 2017
2066,Lund_00388,Building,Landmark,Palace,Mansion,Estate,Official residence,Architecture,Stately home,Presidential palace,College,Lundagérd ¢,ﬁg‘ Prabin Koirala, Jul 2017
2068,Lund_00643,Garden,Botanical garden,Flower,Botany,Plant,Shrub,Estate,Landscaping,Château,Spring,Botanical Garden,Y @ Yvonn Johansso, Aug 2017
2072,Lund_01706,Town,Building,Neighbourhood,Property,House,Architecture,Transport,Street,Residential area,Human settlement,Café Mondo,‘f‘ James Andrews, May 2017
2074,Lund_01327,Medieval architecture,Building,Landmark,Architecture,Wall,Church,Historic site,Facade,Spire,Place of worship,\/ | Vincenzo De Bert,\/ | Vincenzo De Bert, Jun 2017
2075,Lund_01209,Classical architecture,Building,Palace,Landmark,Architecture,Facade,Mansion,Official residence,Estate,Stately home,Lund,Joseph Noussair, Feb 2017
2078,Lund_02586,Grassland,Pasture,Natural environment,Land lot,Meadow,Prairie,Plain,Field,Natural landscape,Green,P YR,P YR, Jun 2017 I
2079,Lund_00806,Landmark,Building,Estate,Mansion,Architecture,Palace,Official residence,Stately home,House,Presidential palace,Lundagérd 8,"@,‘ (=11 E", May 2017
2081,Lund_00336,Landmark,Building,Architecture,Medieval architecture,Town,Classical architecture,City,Sky,Facade,Steeple,Lund Cathedral,A Ayu Hjalmarsson, Aug 2017
2083,Lund_00380,Building,Landmark,Mansion,Estate,Palace,Architecture,Official residence,Stately home,Classical architecture,Presidential palace,Lundagérd ¢,ﬁg‘ Prabin Koirala, Jul 2017
2085,Lund_01943,Architecture,Landmark,Building,Medieval architecture,Classical architecture,Place of worship,Cathedral,Church,Facade,Historic site,[T TV HTET 3 T,a Abubakar M, Aug 2017
2086,Lund_01057,Landmark,Building,Property,Architecture,Tree,Stately home,Medieval architecture,Castle,Estate,Château,Lundagérd,‘E’ng Marzia Cescon, Oct 2017
2087,Lund_00963,Property,Building,Mansion,Estate,Landmark,House,Stately home,Architecture,Manor house,Château,Lund Cathedral,; P RS E, Aug 2017
2088,Lund_00269,Estate,Building,Landmark,Mansion,Palace,Architecture,Official residence,Stately home,Château,House,Lundagérd,N WO Y G, May 2017
2092,Lund_02387,Sky,Natural landscape,Cloud,Nature,Reflection,Natural environment,Water,Marsh,Nature reserve,Wetland,L TR TR,ﬁ{. Stefan Buttigieg, Nov 2017
2094,Lund_02849,Building,Town,Landmark,Architecture,City,Human settlement,Plaza,Facade,Town square,House,Lundagérd,@ (&= T ] YT, Aug 2017
2103,Lund_00249,Building,Landmark,Château,Property,Estate,Architecture,Stately home,Mansion,Manor house,Historic house,Bantorget 8,Bantorget 8, Mar 2017
2104,Lund_01203,Classical architecture,Building,Architecture,Landmark,Facade,Palace,Official residence,House,Mansion,Estate,Lundagérd 9,@ DLCI@L T, Jul 2017
2105,Lund_00999,Body of water,Water,Nature,Pond,Natural landscape,Water resources,Reflection,Vegetation,River,Waterway,Botanical Garden,w@ Luuk Mulder, Jun 2017
2106,Lund_01530,Sky,Architecture,Tree,Castle,Building,House,Grass,Cloud,Waterway,Château,Lundagérd,Zoltén Berndth, Sep 2017
2124,Lund_02140,Building,Architecture,Landmark,City,Town,Human settlement,Mixed-use,Urban area,Facade,Sky,WAYNE'S COFFEE ;,@ (T QT T, Jan 2017
2125,Lund_02675,Cycling,Waterway,Bicycle,Vehicle,River,Water resources,Canal,Bank,Mountain bike,Grass,Killbybadet G,a‘ Prashant Bari, Jul 2017
2129,Lund_01439,Landmark,Architecture,Building,Medieval architecture,Town,Urban area,Stately home,Tree,Brick,City,[T TV HTET 3 T,a Abubakar M, Aug 2017
2130,Lund_01278,Building,Property,Estate,Town,Architecture,Human settlement,City,Public space,Mansion,Neighbourhood,University Library,fﬂr: BN, Sep 2017
2135,Lund_01725,Filling station,Fuel,Gasoline,Building,Vehicle,Petroleum,Car,Gas,Subcompact car,Business,CircleK 9,. Sl L), May 2017
2149,Lund_01727,Body of water,Waterway,Water,River,Canal,Tree,Reflection,Natural landscape,Bank,Sky,,, Aug 2017
2150,Lund_03202,Landmark,Architecture,Building,Sky,City,Classical architecture,Medieval architecture,Church,Urban area,Cathedral,[T e T T T,[T e T T T, Oct 2017
2151,Lund_00912,Medieval architecture,Building,Architecture,Landmark,Church,Facade,Spire,Place of worship,Cathedral,Historic site,\/ | Vincenzo De Bert,\/ | Vincenzo De Bert, Jun 2017
2152,Lund_00681,Landmark,Sky,Building,Architecture,Place of worship,Medieval architecture,Church,Historic site,Facade,Cathedral,Lund Cathedral ¢,@ Jun Luo, Jun 2017
2153,Lund_00539,Building,Estate,Property,Mansion,Architecture,Stately home,House,Palace,Tree,Official residence,Lundagérd ¢,S ) Sookyong Lee, May 2017
2154,Lund_01789,Town,City,Human settlement,Public space,Tourism,Landmark,Pedestrian,Town square,Architecture,Building,[T TV HTET 3 T,a Abubakar M, Aug 2017
2159,Lund_01425,Building,City,Human settlement,Town square,Town,Public space,Architecture,Plaza,Palace,Facade,J. T,.}gg Genial Barani, Jun 2017
2160,Lund_01819,Town,City,Public space,Town square,Human settlement,Plaza,Street,Pedestrian,Downtown,Architecture,Lund C 3,NECH]], May 2017
2164,Lund_01766,Classical architecture,Building,Landmark,Architecture,Property,Mansion,Palace,Estate,Sky,House,Lundagérd c,Goran Egevad, Oct 2017
2167,Lund_01365,Landmark,Garden,Botanical garden,Botany,Flower,Plant,Spring,Landscaping,Architecture,Landscape,Lundagérd,gert erik Lennart:, May 2017
2171,Lund_01966,Garden,Spring,Natural landscape,Tree,House,Plant,Botany,Sky,Flower,Home,Botanical Garden,Stefanie Gao, May 2017
2172,Lund_00472,Estate,Building,Mansion,Château,Architecture,Castle,House,Stately home,Grass,Palace,Stadsparken 3,’ Joe Bunting, Sep 2017
2175,Lund_01516,Landmark,Building,Medieval architecture,Castle,Wall,Historic site,Architecture,Château,Tree,Estate,Lundagérd 8,@ Merlin Blyth, Jul 2017
2178,Lund_00308,Building,Estate,Château,Property,Mansion,Palace,Stately home,Manor house,Architecture,House,Bantorget ¢,@ Kiryl Shantyka, Jun 2017
2179,Lund_02071,Estate,Building,Palace,Mansion,Official residence,Property,Landmark,Stately home,Château,Presidential palace,Lundagérd 9,Cahit Bigki, Jul 2017
2180,Lund_00219,Building,Landmark,Architecture,Estate,Palace,Stately home,Mansion,Sky,Official residence,Château,Lundagérd,@ cissio Oliveira, Oct 2017
2183,Lund_01623,Town,Building,City,Human settlement,Architecture,Landmark,Public space,Street,Neighbourhood,Cobblestone,[T TV HTET 3 T,a Abubakar M, Aug 2017
2185,Lund_00970,Estate,Property,Building,Grass,House,Tree,Architecture,Mansion,Lawn,Manor house,University Library,I\ SRV, Jul 2017
2186,Lund_01638,Building,Architecture,Medieval architecture,Landmark,Place of worship,Church,Classical architecture,Stately home,Cathedral,Estate,[T L He 1 BT,. EECIen, Sep 2017
2187,Lund_01949,Property,Cottage,House,Farmhouse,Building,Real estate,Home,Land lot,Villa,Yard,Kulturen,llona Haufe, Jul 2017
2188,Lund_00551,Building,Architecture,Landmark,Medieval architecture,Classical architecture,Facade,Cathedral,City,Palace,Place of worship,Lund Cathedral,A Adeel Tajammul, Apr 2017
2189,Lund_01066,Landmark,Building,Architecture,Sky,Town,Facade,City,Tower,Church,Cathedral,Lund Cathedral,@ (LTI, Aug 2017
2190,Lund_02143,Natural landscape,Property,Lawn,Grass,Land lot,Garden,House,Tree,Park,Yard,Botanical Garden,(6 loanna Giannopo, May 2017
2197,Lund_01909,Body of water,Natural landscape,Nature,Bank,Vegetation,Water,Pond,Nature reserve,Natural environment,River,Stadsparken,51. Maziar Haghpan:, Aug 2017
2199,Lund_00740,Building,Landmark,Architecture,Church,Parish,Medieval architecture,Place of worship,Brick,Chapel,Tree,[T TV HTET 3 T,a Abubakar M, Aug 2017
2203,Lund_02686,Land vehicle,Vehicle,Car,Parking,Transport,Parking lot,Architecture,City,Building,Family car,,, Jul 2017 I
2206,Lund_01528,Natural landscape,Property,House,Waterway,Estate,Cottage,Water,Building,Bank,Watercourse,Botanical Garden,",{t Matthias Lauer", Jul 2017
2207,Lund_00299,Building,Landmark,Architecture,Estate,Medieval architecture,Church,Place of worship,Tree,Historic site,Abbey,Lund Cathedral,&) otof Petrén Olau, Jul 2017
2209,Lund_01027,Body of water,Water resources,Natural landscape,Waterway,River,Watercourse,Bank,Stream,Nature,Water,Rinnebidck Gorge,a Daniel Nilsson, Nov 2017
2211,Lund_00533,Palace,Landmark,Building,Mansion,Estate,Architecture,Official residence,Stately home,Château,Plaza,Lundagérd,@ Barbara O'Neal, Jun 2017
2212,Lund_02141,Town,Architecture,Vehicle,Building,Sky,Car,Asphalt,City,House,Parking lot,Postombud pa Willys,TV EER), Jun 2017
2213,Lund_00641,Building,Mansion,Estate,Palace,Property,Architecture,House,Sky,Classical architecture,Official residence,Lundagérd 9,% Jozef Adrian, Jul 2017
2217,Lund_00830,Building,Mansion,Architecture,Landmark,Estate,Palace,Sky,Tree,House,Château,Lundagérd 8,G T4, Jul 2017
2218,Lund_01064,Landmark,Building,Architecture,Classical architecture,Palace,House,Facade,Mansion,Stately home,Sky,Lunds universitets re,L) Linus Jeppsson, Mar 2017
2220,Lund_00374,Estate,Building,Mansion,Palace,Property,Stately home,Landmark,Official residence,Château,Architecture,Lundagérd 9,K @ Klaus Helms, Jul 2017
2222,Lund_00114,Tree,Spring,Flower,Plant,Blossom,Woody plant,Grass,Cherry blossom,Branch,Shrub,@ Sumeet Ranjan S,@ Sumeet Ranjan S, May 2017
2223,Lund_02440,Building,Transport,Architecture,Sky,Commercial building,Car,Vehicle,Facade,Ford motor company,Car dealership,,, Sep 2017
2226,Lund_01322,Town square,Building,Town,Human settlement,Public space,City,Architecture,Plaza,Palace,Facade,Stortorget Restaurar,maciejadams, Mar 2017
2230,Lund_00075,Property,Town,Building,Neighbourhood,Thoroughfare,Street,House,Road,City,,. Marion Kaletta,. Marion Kaletta, Oct 2017
2234,Lund_02045,Garden,Nature,Vegetation,Tree,Green,Natural landscape,Botanical garden,Sky,Plant,Botany,Stadsparken 3,Johan Hildor, Jun 2017
2236,Lund_00994,Estate,Building,Property,Mansion,Palace,Architecture,House,Stately home,Manor house,Official residence,Lundagérd,% Timothy Buelow, Jun 2017
2238,Lund_01054,Natural landscape,Nature,Sky,Water,Reflection,Natural environment,Vegetation,Green,Nature reserve,Cloud,Autumn flood at the,\ ) Anna Honkanen, Sep 2017
2240,Lund_02725,Natural landscape,Grassland,Vegetation,Natural environment,Nature reserve,Pasture,Shrubland,Grass,Plant community,Meadow,Killbybadet,:) Anna Honkanen, Sep 2017
2242,Lund_02580,Vegetation,Grass,Slope,Tree,Geological phenomenon,Waterway,Land lot,Rural area,Landscape,Grassland,Rinnebick Gorge,s Zingo Andersen, Oct 2017
2244,Lund_02429,Lawn,Grassland,Grass,Sport venue,Land lot,Green,Natural landscape,Tree,Meadow,Sky,! 3 Oliver Jannessor,! 3 Oliver Jannessor, Jul 2017
2245,Lund_00214,Tree,Spring,Sky,Blossom,Flower,Daytime,Plant,Woody plant,Grass,Branch,[T 8,a Diana Picus, May 2017
2246,Lund_00868,Property,Estate,Building,House,Manor house,Real estate,Home,Mansion,Château,Almshouse,Botanical Garden,a ) anna tennring, Jun 2017
2248,Lund_01557,Estate,Building,Mansion,Palace,Landmark,Property,Architecture,Stately home,Official residence,House,Lundagérd 9,Matilda Berg, Apr 2017
2253,Lund_01183,Landmark,Building,Architecture,Town,Sky,Facade,Château,Stately home,House,Arch,Lunds universitet Int,@ Jun Luo, Jun 2017
2261,Lund_00010,Medieval architecture,Architecture,Building,Landmark,Place of worship,Cathedral,Gothic architecture,Church,Facade,Historic site,"C"":} Leszek A Gasien","C"":} Leszek A Gasien", Jul 2017
2266,Lund_00620,Town,Building,Property,Public space,Human settlement,House,City,Town square,Architecture,Estate,",u:, NG T LN",",u:, NG T LN", Sep 2017
2269,Lund_01845,Town,City,Landmark,Public space,Pedestrian,Tourism,Human settlement,Town square,Street,Urban area,Stortorget H,Ani Vera, May 2017
2271,Lund_02637,Grass,Lawn,Competition event,Team sport,Team,Sport venue,Player,Stadium,Recreation,Plant,Klostergérdens IP,Q‘ Mats Lundstrom, Jun 2017
2275,Lund_01512,Building,Property,Architecture,Estate,Mansion,Tree,House,Palace,City,Sky,Lunds universitet Od,Elisabet Blomdal, Mar 2017
2276,Lund_00170,Road,Asphalt,Lane,Tree,Green,Road surface,Thoroughfare,Natural landscape,Infrastructure,Grass,@ Sumeet Ranjan S,@ Sumeet Ranjan S, May 2017
2277,Lund_01846,Landmark,Architecture,Building,Mansion,Sky,Water,Tree,Estate,City,House,Lundagérd 8,G T4, Jul 2017
2278,Lund_00628,Building,Property,Estate,Human settlement,Town,City,Public space,Architecture,Grass,Neighbourhood,Lundagérd 9,P Pulak Barua, Sep 2017
2285,Lund_00210,Town,City,Human settlement,Sky,Urban area,Evening,Neighbourhood,Downtown,Landmark,Morning,9 Sumeet Ranjan S,9 Sumeet Ranjan S, May 2017
2286,Lund_01288,Landmark,Sky,Architecture,Building,Daytime,Cathedral,Place of worship,Church,Cloud,Facade,Lund Cathedral :,@ Jun Luo, Jun 2017
2290,Lund_01717,Tree,Grass,Bench,House,Plant,Estate,Building,Park,Furniture,,Botanical Garden,S ) Sookyong Lee, Apr 2017
2294,Lund_00331,Spring,Public space,Estate,Mansion,Campus,Building,Palace,Garden,Botany,Flower,Lundagérd 8,%) David Smith, May 2017
2295,Lund_02393,Grass,Sport venue,Team sport,Grass family,Grassland,Stadium,Competition event,Lawn,Football,Soccer-specific stadium,Klostergérdens IP,il VPN EY T Lo K3 (o)), Jun 2017
2298,Lund_02621,Building,Property,Real estate,Facade,Architecture,Commercial building,Advertising,Signage,City,,ICA Supermarket Lin,[ETERTG RG], Sep 2017
2301,Lund_00390,Building,Architecture,Church,Place of worship,Medieval architecture,Estate,Tree,Parish,Historic site,Classical architecture,Lundagérd 9,P Pulak Barua, Sep 2017
2310,Lund_01093,Medieval architecture,Building,Castle,Historic site,Architecture,Château,Fortification,Palace,Stately home,Facade,"[T, T o1 T T T",(Rt N Y EY CY:TTEY, May 2017
2318,Lund_00704,Landmark,Classical architecture,Architecture,Building,Property,Estate,Sky,Mansion,Palace,Stately home,@ Jun Luo,@ Jun Luo, Jun 2017
2320,Lund_02010,Green,Grass,Sky,Natural landscape,Tree,Land lot,Botany,Lawn,Grass family,Garden,Monument of the baf,Wokitty b, Jun 2017
2325,Lund_02354,Natural landscape,Nature,Nature reserve,Watercourse,Vegetation,Water resources,Bank,Natural environment,Stream,Water,Rinnebick Gorge : H,Q Ani Vera, Aug 2017
2326,Lund_03200,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Arch,Facade,Historic site,Estate,Lundagérd,Krystian Czernek, Oct 2017
2328,Lund_01335,Landmark,Building,Architecture,Medieval architecture,Sky,Classical architecture,Facade,Church,Place of worship,Cathedral,Lund Cathedral,A Ayu Hjalmarsson, Aug 2017
2331,Lund_01892,Fountain,Water,Water feature,Water resources,Grass,Tree,Landscape,Garden,Landscaping,Lawn,Stadsparken,Q chandan gupta, May 2017
2334,Lund_01212,Building,Public space,Property,City,Tree,Architecture,Human settlement,Town,Campus,Neighbourhood,Lundagérd,‘i\; MONICA MARIN(, Aug 2017
2338,Lund_01867,Architecture,Building,Landmark,Sky,Cathedral,Medieval architecture,Gothic architecture,Place of worship,City,Facade,[T T o1 T 1T,Travel to, Jul 2017
2339,Lund_01973,Building,Property,Architecture,House,Landmark,Town,Home,Real estate,Sky,Facade,Herrehuset,@ BN PN R, Jul 2017
2340,Lund_02629,House,Property,Home,Sky,Building,Architecture,Residential area,Siding,Cloud,Roof,L LT ST G,e Travel to, Jul 2017
2342,Lund_01022,Estate,Building,Landmark,Sky,Property,Architecture,Mansion,Spring,House,Lighting,Lundagérd,wik: Andreas Gillberg, May 2017
2343,Lund_02744,Grass,Soil,Sky,Hill,Landscape,Fell,Tree,Running,Mountain,Grassland,Klosteréngshojden,Q Peter Nordensva, Apr 2017
2344,Lund_02106,Tree,Building,Sky,Architecture,House,Castle,Grass,Plant,Facade,Estate,Lundagérd,Lundagérd, Sep 2017
2347,Lund_01900,Construction,Urban area,Roof,Reinforced concrete,Urban design,Architecture,Condominium,City,Building,Concrete,Ideon Science Park,Ricardo Mendes, Aug 2017
2351,Lund_01775,Property,House,Building,Estate,Architecture,Home,Manor house,Almshouse,Historic house,Roof,Kulturen,@ DLCI@L T, Jul 2017
2352,Lund_02236,Natural landscape,Tree,Nature reserve,Natural environment,Vegetation,Grass,Land lot,Biome,Pasture,Bank,Rinnebick Gorge : H,Q Ani Vera, Aug 2017
2361,Lund_01393,Estate,Building,Mansion,Property,Palace,Stately home,Manor house,Château,Official residence,House,Lundagérd 9,Ben Carsten, Oct 2017
2368,Lund_00901,Building,Property,Castle,Estate,Château,Stately home,Architecture,Tree,Sky,Manor house,Lundagérd ¢,.y t, Sep 2017
2371,Lund_00715,Medieval architecture,Architecture,Building,Landmark,Classical architecture,Place of worship,Church,Historic site,Gothic architecture,Cathedral,Lund Cathedral,ﬁ Sumeet Ranjan S, May 2017
2374,Lund_02694,Sky,Cloud,Nature,Daytime,Natural landscape,Cumulus,Green,Tree,Atmosphere,Atmospheric phenomenon,Killbybadet 8,@l Daniel Kretz, Jun 2017
2376,Lund_01621,Vehicle,Car,Transport,Luxury vehicle,Building,Architecture,Real estate,Full-size car,Family car,Mid-size car,Nova,E29|x} 0kS0|0F, Jul 2017
2378,Lund_02240,Sky,Transport,Cloud,Town,Architecture,Road,Urban area,Building,City,Asphalt,Leja Rental Service,9 Travel to, Jul 2017
2379,Lund_02268,Bank,Natural landscape,Waterway,Grass,Watercourse,Water,Tree,Geological phenomenon,Landscape,Slope,Rinnebidck Gorge,a‘ Prashant Bari, May 2017
